  cell  ,E,W,N,S
"(83, 192)",1,0,1,0
"(84, 192)",1,0,0,1
"(85, 192)",0,0,1,1
"(86, 192)",1,0,1,0
"(87, 192)",1,1,0,0
"(88, 192)",1,0,0,1
"(89, 192)",0,1,1,0
"(90, 192)",1,1,0,0
"(91, 192)",0,1,0,1
"(92, 192)",1,0,1,1
"(93, 192)",0,1,1,0
"(94, 192)",0,0,0,1
"(95, 192)",0,1,1,1
"(96, 192)",0,0,1,1
"(97, 192)",1,1,1,0
"(98, 192)",1,0,0,1
"(99, 192)",0,0,1,1
"(100, 192)",1,0,1,0
"(101, 192)",1,1,0,0
"(102, 192)",1,1,0,0
"(103, 192)",1,1,0,1
"(104, 192)",1,0,1,0
"(105, 192)",1,1,0,0
"(106, 192)",1,1,0,0
"(107, 192)",1,1,0,1
"(108, 192)",1,0,1,0
"(109, 192)",0,1,0,0
"(110, 192)",0,1,0,1
"(111, 192)",0,0,1,1
"(112, 192)",0,0,1,1
"(113, 192)",1,0,1,0
"(114, 192)",1,0,0,1
"(115, 192)",1,0,1,0
"(116, 192)",1,0,0,1
"(117, 192)",0,1,1,0
"(118, 192)",1,0,0,1
"(119, 192)",1,0,1,1
"(120, 192)",0,0,1,1
"(121, 192)",0,0,1,1
"(122, 192)",1,1,1,0
"(123, 192)",1,0,0,1
"(124, 192)",0,1,1,0
"(125, 192)",0,1,0,1
"(126, 192)",0,0,1,1
"(127, 192)",0,0,1,0
"(128, 192)",1,0,0,1
"(129, 192)",1,0,1,0
"(130, 192)",0,0,0,1
"(131, 192)",0,1,1,0
"(132, 192)",0,1,0,1
"(133, 192)",1,0,1,0
"(134, 192)",1,1,0,0
"(135, 192)",1,0,0,1
"(136, 192)",0,1,1,0
"(137, 192)",0,0,0,1
"(138, 192)",0,1,1,1
"(139, 192)",0,1,1,1
"(140, 192)",0,1,1,0
"(141, 192)",1,0,0,0
"(142, 192)",1,1,0,0
"(143, 192)",1,1,0,0
"(144, 192)",1,1,0,1
"(145, 192)",0,0,1,1
"(146, 192)",1,0,1,1
"(147, 192)",0,0,1,0
"(148, 192)",1,0,0,1
"(149, 192)",1,0,1,0
"(150, 192)",1,1,0,0
"(151, 192)",1,0,0,1
"(152, 192)",0,0,1,1
"(153, 192)",0,1,1,0
"(154, 192)",1,0,0,1
"(155, 192)",0,1,1,0
"(156, 192)",1,1,0,0
"(157, 192)",0,1,0,1
"(158, 192)",1,0,1,0
"(159, 192)",0,1,0,1
"(160, 192)",1,0,1,1
"(161, 192)",0,0,1,1
"(162, 192)",0,0,1,1
"(163, 192)",1,0,1,0
"(164, 192)",1,1,0,0
"(165, 192)",1,1,0,0
"(166, 192)",0,0,0,1
"(167, 192)",0,1,1,1
"(168, 192)",0,0,1,0
"(169, 192)",1,0,0,1
"(170, 192)",0,1,1,0
"(171, 192)",1,0,0,1
"(172, 192)",0,0,1,1
"(173, 192)",0,0,1,1
"(174, 192)",1,0,1,0
"(175, 192)",1,1,0,0
"(176, 192)",1,1,0,0
"(177, 192)",0,0,0,1
"(178, 192)",1,0,1,1
"(179, 192)",0,1,1,0
"(180, 192)",1,0,0,0
"(181, 192)",1,1,0,0
"(182, 192)",0,1,0,0
"(183, 192)",0,1,0,1
"(184, 192)",0,1,1,1
"(185, 192)",0,1,1,0
"(186, 192)",1,1,0,0
"(187, 192)",1,1,0,0
"(188, 192)",1,1,0,0
"(189, 192)",0,1,0,1
"(190, 192)",0,0,1,1
"(191, 192)",0,1,1,0
"(192, 192)",1,1,0,1
"(193, 192)",0,0,1,1
"(194, 192)",0,0,1,1
"(195, 192)",0,0,1,1
"(196, 192)",1,0,1,0
"(197, 192)",0,1,0,0
"(198, 192)",1,1,0,1
"(199, 192)",0,0,1,0
"(200, 192)",1,1,0,0
"(1, 193)",0,1,0,1
"(2, 193)",0,1,1,1
"(3, 193)",0,0,1,1
"(4, 193)",0,0,1,0
"(5, 193)",0,1,0,1
"(6, 193)",0,0,1,1
"(7, 193)",0,0,1,1
"(8, 193)",1,0,1,0
"(9, 193)",1,0,0,1
"(10, 193)",0,1,1,0
"(11, 193)",1,1,0,0
"(12, 193)",0,1,0,1
"(13, 193)",0,1,1,0
"(14, 193)",1,0,0,1
"(15, 193)",0,1,1,0
"(16, 193)",1,1,0,0
"(17, 193)",0,1,0,1
"(18, 193)",0,0,1,1
"(19, 193)",0,0,1,1
"(20, 193)",1,0,1,0
"(21, 193)",1,0,0,0
"(22, 193)",1,1,0,0
"(23, 193)",0,1,0,1
"(24, 193)",1,0,1,0
"(25, 193)",0,1,0,1
"(26, 193)",1,0,1,1
"(27, 193)",0,0,1,0
"(28, 193)",0,1,0,1
"(29, 193)",0,1,1,0
"(30, 193)",1,0,0,0
"(31, 193)",1,1,0,1
"(32, 193)",0,0,1,1
"(33, 193)",0,1,1,0
"(34, 193)",1,1,0,0
"(35, 193)",1,1,0,0
"(36, 193)",1,1,0,1
"(37, 193)",1,0,1,0
"(38, 193)",1,1,0,0
"(39, 193)",0,1,0,1
"(40, 193)",0,1,1,0
"(41, 193)",1,1,0,0
"(42, 193)",1,0,0,1
"(43, 193)",0,0,1,1
"(44, 193)",1,0,1,0
"(45, 193)",1,0,0,1
"(46, 193)",0,0,1,1
"(47, 193)",0,1,1,1
"(48, 193)",0,0,1,1
"(49, 193)",0,1,1,0
"(50, 193)",1,1,0,0
"(51, 193)",1,1,0,0
"(52, 193)",1,1,0,0
"(53, 193)",1,0,0,1
"(54, 193)",0,0,1,1
"(55, 193)",0,1,1,0
"(56, 193)",1,1,0,0
"(57, 193)",0,0,0,1
"(58, 193)",1,1,1,0
"(59, 193)",1,0,0,1
"(60, 193)",1,0,1,0
"(61, 193)",1,1,0,0
"(62, 193)",1,1,0,1
"(63, 193)",0,0,1,0
"(64, 193)",1,0,0,1
"(65, 193)",1,0,1,0
"(66, 193)",1,1,0,0
"(67, 193)",1,0,0,0
"(68, 193)",0,1,0,1
"(69, 193)",0,1,1,0
"(70, 193)",1,0,0,0
"(71, 193)",1,1,0,0
"(72, 193)",1,1,0,0
"(73, 193)",0,1,0,1
"(74, 193)",0,0,1,1
"(75, 193)",0,1,1,0
"(76, 193)",1,1,0,0
"(77, 193)",1,0,0,1
"(78, 193)",0,1,1,0
"(79, 193)",1,1,0,0
"(80, 193)",1,1,0,0
"(81, 193)",1,0,0,1
"(82, 193)",1,0,1,0
"(83, 193)",1,1,0,0
"(84, 193)",0,1,0,1
"(85, 193)",1,0,1,0
"(86, 193)",0,1,0,1
"(87, 193)",0,1,1,0
"(88, 193)",1,1,0,0
"(89, 193)",0,0,0,1
"(90, 193)",0,1,1,1
"(91, 193)",1,0,1,0
"(92, 193)",0,1,0,0
"(93, 193)",1,0,0,1
"(94, 193)",1,0,1,0
"(95, 193)",1,0,0,1
"(96, 193)",1,0,1,0
"(97, 193)",0,1,0,0
"(98, 193)",1,1,0,0
"(99, 193)",1,0,0,0
"(100, 193)",0,1,0,1
"(101, 193)",0,1,1,0
"(102, 193)",1,1,0,0
"(103, 193)",0,1,0,0
"(104, 193)",1,1,0,0
"(105, 193)",0,1,0,1
"(106, 193)",0,1,1,0
"(107, 193)",1,1,0,0
"(108, 193)",0,1,0,1
"(109, 193)",1,0,1,0
"(110, 193)",1,0,0,1
"(111, 193)",1,0,1,0
"(112, 193)",1,0,0,1
"(113, 193)",0,1,1,0
"(114, 193)",1,1,0,0
"(115, 193)",0,1,0,1
"(116, 193)",0,1,1,0
"(117, 193)",0,0,0,1
"(118, 193)",0,1,1,0
"(119, 193)",0,1,0,1
"(120, 193)",1,0,1,1
"(121, 193)",1,0,1,0
"(122, 193)",1,1,0,0
"(123, 193)",0,1,0,1
"(124, 193)",0,0,1,1
"(125, 193)",0,0,1,1
"(126, 193)",1,0,1,0
"(127, 193)",1,0,0,1
"(128, 193)",0,1,1,0
"(129, 193)",1,1,0,0
"(130, 193)",1,0,0,1
"(131, 193)",0,0,1,1
"(132, 193)",0,0,1,1
"(133, 193)",0,1,1,0
"(134, 193)",1,1,0,0
"(135, 193)",1,1,0,0
"(136, 193)",1,0,0,1
"(137, 193)",0,0,1,1
"(138, 193)",0,0,1,1
"(139, 193)",1,0,1,0
"(140, 193)",1,0,0,0
"(141, 193)",1,1,0,1
"(142, 193)",0,1,1,0
"(143, 193)",1,1,0,0
"(144, 193)",1,1,0,1
"(145, 193)",0,0,1,0
"(146, 193)",0,1,0,1
"(147, 193)",1,0,1,0
"(148, 193)",1,1,0,0
"(149, 193)",0,1,0,1
"(150, 193)",0,1,1,0
"(151, 193)",1,1,0,0
"(152, 193)",0,0,0,1
"(153, 193)",0,0,1,1
"(154, 193)",1,1,1,0
"(155, 193)",0,0,0,1
"(156, 193)",1,1,1,0
"(157, 193)",1,0,0,0
"(158, 193)",0,1,0,1
"(159, 193)",1,0,1,0
"(160, 193)",1,1,0,0
"(161, 193)",1,0,0,1
"(162, 193)",1,0,1,0
"(163, 193)",0,1,0,1
"(164, 193)",0,1,1,0
"(165, 193)",0,1,0,1
"(166, 193)",0,0,1,1
"(167, 193)",0,0,1,1
"(168, 193)",1,0,1,0
"(169, 193)",1,1,0,1
"(170, 193)",0,0,1,1
"(171, 193)",0,1,1,1
"(172, 193)",0,0,1,1
"(173, 193)",0,0,1,0
"(174, 193)",1,1,0,1
"(175, 193)",0,1,1,0
"(176, 193)",0,1,0,1
"(177, 193)",0,0,1,1
"(178, 193)",0,1,1,0
"(179, 193)",1,0,0,1
"(180, 193)",0,1,1,0
"(181, 193)",0,1,0,1
"(182, 193)",0,0,1,1
"(183, 193)",0,0,1,1
"(184, 193)",0,0,1,1
"(185, 193)",0,0,1,1
"(186, 193)",0,1,1,0
"(187, 193)",1,1,0,0
"(188, 193)",1,1,0,0
"(189, 193)",1,0,0,0
"(190, 193)",1,0,0,1
"(191, 193)",1,0,1,0
"(192, 193)",1,1,0,0
"(193, 193)",1,0,0,0
"(194, 193)",1,0,0,1
"(195, 193)",1,0,1,0
"(196, 193)",0,1,0,1
"(197, 193)",1,0,1,1
"(198, 193)",0,1,1,0
"(199, 193)",1,0,0,1
"(200, 193)",1,1,1,0
"(1, 194)",1,0,0,1
"(2, 194)",0,0,1,1
"(3, 194)",0,0,1,1
"(4, 194)",0,0,1,1
"(5, 194)",0,0,1,1
"(6, 194)",0,0,1,1
"(7, 194)",0,0,1,1
"(8, 194)",1,1,1,0
"(9, 194)",1,1,0,0
"(10, 194)",1,0,0,0
"(11, 194)",0,1,0,1
"(12, 194)",1,0,1,0
"(13, 194)",0,0,0,1
"(14, 194)",0,1,1,1
"(15, 194)",0,0,1,0
"(16, 194)",0,1,0,1
"(17, 194)",0,0,1,1
"(18, 194)",1,0,1,0
"(19, 194)",1,0,0,1
"(20, 194)",0,1,1,0
"(21, 194)",1,1,0,0
"(22, 194)",1,1,0,0
"(23, 194)",1,0,0,0
"(24, 194)",1,1,0,1
"(25, 194)",0,0,1,0
"(26, 194)",1,1,0,0
"(27, 194)",1,0,0,1
"(28, 194)",1,0,1,1
"(29, 194)",0,0,1,1
"(30, 194)",0,1,1,0
"(31, 194)",0,1,0,1
"(32, 194)",1,0,1,0
"(33, 194)",1,0,0,1
"(34, 194)",0,1,1,0
"(35, 194)",0,1,0,1
"(36, 194)",0,1,1,0
"(37, 194)",1,1,0,0
"(38, 194)",0,1,0,1
"(39, 194)",0,0,1,1
"(40, 194)",1,0,1,0
"(41, 194)",1,1,0,1
"(42, 194)",0,1,1,1
"(43, 194)",0,0,1,0
"(44, 194)",0,1,0,1
"(45, 194)",0,1,1,1
"(46, 194)",1,0,1,0
"(47, 194)",1,0,0,1
"(48, 194)",1,0,1,0
"(49, 194)",1,0,0,1
"(50, 194)",0,1,1,0
"(51, 194)",1,1,0,0
"(52, 194)",1,1,0,0
"(53, 194)",0,1,0,1
"(54, 194)",0,0,1,1
"(55, 194)",1,0,1,0
"(56, 194)",0,1,0,1
"(57, 194)",1,0,1,0
"(58, 194)",0,1,0,0
"(59, 194)",1,1,0,0
"(60, 194)",1,1,0,0
"(61, 194)",1,1,0,0
"(62, 194)",1,1,0,0
"(63, 194)",1,0,0,1
"(64, 194)",0,1,1,0
"(65, 194)",0,1,0,1
"(66, 194)",0,1,1,0
"(67, 194)",1,1,0,1
"(68, 194)",1,0,1,1
"(69, 194)",0,0,1,1
"(70, 194)",1,1,1,0
"(71, 194)",1,1,0,0
"(72, 194)",1,1,0,0
"(73, 194)",1,0,0,1
"(74, 194)",0,0,1,1
"(75, 194)",1,0,1,1
"(76, 194)",0,1,1,0
"(77, 194)",1,1,0,0
"(78, 194)",1,0,0,0
"(79, 194)",1,1,0,0
"(80, 194)",1,1,0,0
"(81, 194)",0,1,0,0
"(82, 194)",0,1,0,1
"(83, 194)",0,1,1,1
"(84, 194)",0,0,1,1
"(85, 194)",0,1,1,0
"(86, 194)",1,0,0,1
"(87, 194)",1,0,1,0
"(88, 194)",0,1,0,1
"(89, 194)",1,0,1,0
"(90, 194)",1,0,0,0
"(91, 194)",1,1,0,1
"(92, 194)",0,0,1,1
"(93, 194)",0,1,1,0
"(94, 194)",0,1,0,1
"(95, 194)",0,1,1,0
"(96, 194)",0,1,0,1
"(97, 194)",0,0,1,1
"(98, 194)",0,1,1,0
"(99, 194)",1,1,0,1
"(100, 194)",1,0,1,1
"(101, 194)",0,0,1,0
"(102, 194)",0,1,0,1
"(103, 194)",1,0,1,0
"(104, 194)",1,1,0,1
"(105, 194)",1,0,1,1
"(106, 194)",0,0,1,0
"(107, 194)",1,1,0,1
"(108, 194)",0,0,1,0
"(109, 194)",1,1,0,0
"(110, 194)",1,1,0,0
"(111, 194)",1,1,0,0
"(112, 194)",0,1,0,1
"(113, 194)",1,0,1,0
"(114, 194)",0,1,0,1
"(115, 194)",0,0,1,1
"(116, 194)",0,0,1,1
"(117, 194)",0,0,1,1
"(118, 194)",0,0,1,1
"(119, 194)",1,0,1,0
"(120, 194)",1,1,0,0
"(121, 194)",1,1,0,0
"(122, 194)",0,1,0,1
"(123, 194)",0,0,1,1
"(124, 194)",0,0,1,0
"(125, 194)",1,0,0,1
"(126, 194)",0,1,1,0
"(127, 194)",1,1,0,0
"(128, 194)",0,0,0,1
"(129, 194)",0,1,1,1
"(130, 194)",0,1,1,0
"(131, 194)",0,0,0,1
"(132, 194)",0,0,1,1
"(133, 194)",1,0,1,1
"(134, 194)",0,1,1,0
"(135, 194)",0,1,0,1
"(136, 194)",0,1,1,1
"(137, 194)",0,0,1,0
"(138, 194)",1,0,0,1
"(139, 194)",0,1,1,0
"(140, 194)",1,1,0,1
"(141, 194)",0,1,1,0
"(142, 194)",1,0,0,0
"(143, 194)",1,1,0,0
"(144, 194)",1,1,0,0
"(145, 194)",1,0,0,1
"(146, 194)",0,0,1,1
"(147, 194)",1,1,1,0
"(148, 194)",0,1,0,1
"(149, 194)",1,0,1,0
"(150, 194)",1,0,0,0
"(151, 194)",0,1,0,1
"(152, 194)",0,0,1,1
"(153, 194)",1,0,1,0
"(154, 194)",0,1,0,1
"(155, 194)",1,0,1,0
"(156, 194)",0,1,0,1
"(157, 194)",0,1,1,1
"(158, 194)",1,0,1,1
"(159, 194)",0,1,1,0
"(160, 194)",0,1,0,0
"(161, 194)",1,1,0,0
"(162, 194)",0,1,0,1
"(163, 194)",0,0,1,1
"(164, 194)",0,0,1,1
"(165, 194)",0,0,1,1
"(166, 194)",1,0,1,0
"(167, 194)",1,0,0,1
"(168, 194)",0,1,1,0
"(169, 194)",1,1,0,0
"(170, 194)",1,0,0,0
"(171, 194)",1,0,0,1
"(172, 194)",0,0,1,1
"(173, 194)",1,0,1,0
"(174, 194)",0,1,0,0
"(175, 194)",1,0,0,1
"(176, 194)",0,0,1,1
"(177, 194)",1,0,1,0
"(178, 194)",1,0,0,1
"(179, 194)",0,1,1,1
"(180, 194)",0,0,1,1
"(181, 194)",0,0,1,1
"(182, 194)",0,0,1,1
"(183, 194)",1,0,1,0
"(184, 194)",1,0,0,1
"(185, 194)",1,0,1,1
"(186, 194)",0,0,1,0
"(187, 194)",1,1,0,0
"(188, 194)",1,1,0,1
"(189, 194)",0,1,1,0
"(190, 194)",1,1,0,0
"(191, 194)",1,1,0,0
"(192, 194)",1,1,0,1
"(193, 194)",0,1,1,0
"(194, 194)",1,1,0,0
"(195, 194)",0,1,0,1
"(196, 194)",1,0,1,0
"(197, 194)",0,1,0,1
"(198, 194)",1,0,1,0
"(199, 194)",1,1,0,0
"(200, 194)",0,1,0,0
"(1, 195)",1,1,0,1
"(2, 195)",1,0,1,0
"(3, 195)",0,0,0,1
"(4, 195)",1,0,1,1
"(5, 195)",1,0,1,0
"(6, 195)",1,0,0,1
"(7, 195)",0,0,1,1
"(8, 195)",0,1,1,0
"(9, 195)",0,1,0,1
"(10, 195)",1,1,1,0
"(11, 195)",1,0,0,0
"(12, 195)",0,1,0,1
"(13, 195)",0,0,1,1
"(14, 195)",0,0,1,1
"(15, 195)",1,0,1,0
"(16, 195)",1,0,0,1
"(17, 195)",0,0,1,1
"(18, 195)",0,1,1,0
"(19, 195)",0,1,0,1
"(20, 195)",1,0,1,0
"(21, 195)",1,1,0,1
"(22, 195)",0,1,1,1
"(23, 195)",0,1,1,0
"(24, 195)",0,1,0,1
"(25, 195)",0,0,1,1
"(26, 195)",0,1,1,0
"(27, 195)",1,1,0,0
"(28, 195)",0,1,0,1
"(29, 195)",0,0,1,1
"(30, 195)",1,0,1,1
"(31, 195)",0,0,1,0
"(32, 195)",1,1,0,0
"(33, 195)",0,1,0,1
"(34, 195)",1,0,1,0
"(35, 195)",1,0,0,1
"(36, 195)",0,0,1,1
"(37, 195)",0,1,1,1
"(38, 195)",0,0,1,0
"(39, 195)",1,0,0,1
"(40, 195)",0,1,1,0
"(41, 195)",0,1,0,1
"(42, 195)",1,0,1,0
"(43, 195)",1,0,0,1
"(44, 195)",0,0,1,1
"(45, 195)",1,0,1,0
"(46, 195)",0,1,0,0
"(47, 195)",1,1,0,0
"(48, 195)",1,1,0,0
"(49, 195)",0,1,0,1
"(50, 195)",1,0,1,0
"(51, 195)",1,1,0,0
"(52, 195)",0,1,0,1
"(53, 195)",0,0,1,1
"(54, 195)",0,0,1,1
"(55, 195)",1,1,1,0
"(56, 195)",1,0,0,0
"(57, 195)",0,1,0,1
"(58, 195)",0,0,1,1
"(59, 195)",0,1,1,0
"(60, 195)",1,1,0,0
"(61, 195)",1,1,0,0
"(62, 195)",0,1,0,1
"(63, 195)",0,1,1,0
"(64, 195)",1,0,0,1
"(65, 195)",1,0,1,1
"(66, 195)",1,0,1,0
"(67, 195)",0,1,0,0
"(68, 195)",1,1,0,0
"(69, 195)",1,0,0,0
"(70, 195)",1,1,0,0
"(71, 195)",1,1,0,0
"(72, 195)",1,1,0,0
"(73, 195)",0,1,0,1
"(74, 195)",1,0,1,0
"(75, 195)",1,1,0,0
"(76, 195)",1,0,0,0
"(77, 195)",1,1,0,0
"(78, 195)",1,1,0,0
"(79, 195)",1,1,0,0
"(80, 195)",0,1,0,1
"(81, 195)",0,0,1,1
"(82, 195)",1,0,1,0
"(83, 195)",1,0,0,1
"(84, 195)",0,0,1,1
"(85, 195)",0,0,1,1
"(86, 195)",0,1,1,0
"(87, 195)",0,1,0,1
"(88, 195)",1,0,1,0
"(89, 195)",1,1,0,0
"(90, 195)",1,1,0,0
"(91, 195)",0,1,0,1
"(92, 195)",0,0,1,1
"(93, 195)",0,0,1,1
"(94, 195)",1,0,1,0
"(95, 195)",1,0,0,1
"(96, 195)",0,0,1,1
"(97, 195)",1,0,1,0
"(98, 195)",0,0,0,1
"(99, 195)",1,1,1,0
"(100, 195)",0,1,0,1
"(101, 195)",1,0,1,1
"(102, 195)",0,0,1,0
"(103, 195)",1,1,0,0
"(104, 195)",1,1,0,0
"(105, 195)",0,1,0,0
"(106, 195)",1,0,0,1
"(107, 195)",0,1,1,0
"(108, 195)",1,0,0,1
"(109, 195)",1,1,1,0
"(110, 195)",1,1,0,0
"(111, 195)",1,1,0,1
"(112, 195)",0,0,1,0
"(113, 195)",1,1,0,0
"(114, 195)",1,0,0,1
"(115, 195)",0,0,1,1
"(116, 195)",0,0,1,1
"(117, 195)",0,0,1,1
"(118, 195)",0,0,1,1
"(119, 195)",0,1,1,0
"(120, 195)",0,1,0,0
"(121, 195)",1,1,0,1
"(122, 195)",1,0,1,0
"(123, 195)",1,0,0,1
"(124, 195)",0,0,1,1
"(125, 195)",0,1,1,0
"(126, 195)",0,0,0,1
"(127, 195)",0,1,1,1
"(128, 195)",1,0,1,1
"(129, 195)",1,0,1,0
"(130, 195)",0,0,0,1
"(131, 195)",1,0,1,1
"(132, 195)",1,0,1,0
"(133, 195)",0,1,0,1
"(134, 195)",0,0,1,0
"(135, 195)",1,0,0,1
"(136, 195)",1,0,1,1
"(137, 195)",0,0,1,1
"(138, 195)",0,1,1,0
"(139, 195)",0,0,0,1
"(140, 195)",0,1,1,1
"(141, 195)",0,0,1,1
"(142, 195)",1,1,1,0
"(143, 195)",1,1,0,0
"(144, 195)",0,1,0,0
"(145, 195)",1,1,0,0
"(146, 195)",0,0,0,1
"(147, 195)",0,1,1,0
"(148, 195)",1,0,0,1
"(149, 195)",0,1,1,0
"(150, 195)",1,1,0,1
"(151, 195)",1,0,1,0
"(152, 195)",1,0,0,0
"(153, 195)",0,1,0,1
"(154, 195)",1,0,1,0
"(155, 195)",1,1,0,0
"(156, 195)",1,0,0,1
"(157, 195)",1,0,1,0
"(158, 195)",1,1,0,0
"(159, 195)",1,0,0,1
"(160, 195)",1,0,1,0
"(161, 195)",1,1,0,0
"(162, 195)",0,0,0,1
"(163, 195)",0,0,1,1
"(164, 195)",1,0,1,1
"(165, 195)",0,0,1,1
"(166, 195)",0,1,1,1
"(167, 195)",0,1,1,0
"(168, 195)",1,0,0,0
"(169, 195)",1,1,0,0
"(170, 195)",1,1,0,0
"(171, 195)",0,1,0,1
"(172, 195)",1,0,1,0
"(173, 195)",0,1,0,1
"(174, 195)",0,0,1,1
"(175, 195)",0,1,1,0
"(176, 195)",1,0,0,0
"(177, 195)",1,1,0,0
"(178, 195)",1,1,0,0
"(179, 195)",1,0,0,1
"(180, 195)",0,0,1,1
"(181, 195)",1,0,1,0
"(182, 195)",1,0,0,0
"(183, 195)",0,1,0,1
"(184, 195)",0,1,1,0
"(185, 195)",1,1,0,0
"(186, 195)",1,0,0,1
"(187, 195)",0,1,1,0
"(188, 195)",0,1,0,0
"(189, 195)",1,0,0,1
"(190, 195)",0,1,1,0
"(191, 195)",1,1,0,0
"(192, 195)",0,1,0,0
"(193, 195)",1,0,0,1
"(194, 195)",0,1,1,0
"(195, 195)",1,0,0,1
"(196, 195)",0,1,1,0
"(197, 195)",1,0,0,1
"(198, 195)",0,1,1,0
"(199, 195)",0,1,0,1
"(200, 195)",1,0,1,0
"(1, 196)",0,1,0,0
"(2, 196)",0,1,0,1
"(3, 196)",1,0,1,0
"(4, 196)",1,1,0,0
"(5, 196)",0,1,0,1
"(6, 196)",0,1,1,1
"(7, 196)",0,0,1,1
"(8, 196)",0,0,1,0
"(9, 196)",1,0,0,1
"(10, 196)",0,1,1,0
"(11, 196)",1,1,0,1
"(12, 196)",1,0,1,0
"(13, 196)",1,0,0,1
"(14, 196)",0,0,1,0
"(15, 196)",1,1,0,0
"(16, 196)",0,1,0,1
"(17, 196)",0,0,1,1
"(18, 196)",1,0,1,0
"(19, 196)",1,0,0,1
"(20, 196)",0,1,1,0
"(21, 196)",1,1,0,0
"(22, 196)",1,0,0,0
"(23, 196)",1,0,0,1
"(24, 196)",0,0,1,1
"(25, 196)",0,0,1,1
"(26, 196)",0,0,1,1
"(27, 196)",0,1,1,0
"(28, 196)",1,0,0,1
"(29, 196)",0,0,1,0
"(30, 196)",0,1,0,1
"(31, 196)",0,0,1,1
"(32, 196)",0,1,1,0
"(33, 196)",1,0,0,1
"(34, 196)",0,1,1,0
"(35, 196)",0,1,0,1
"(36, 196)",1,0,1,0
"(37, 196)",1,0,0,0
"(38, 196)",1,0,0,1
"(39, 196)",0,1,1,0
"(40, 196)",1,0,0,1
"(41, 196)",1,0,1,0
"(42, 196)",1,1,0,0
"(43, 196)",0,1,0,1
"(44, 196)",1,0,1,0
"(45, 196)",0,1,0,1
"(46, 196)",0,0,1,1
"(47, 196)",0,1,1,0
"(48, 196)",0,1,0,1
"(49, 196)",1,0,1,0
"(50, 196)",0,1,0,1
"(51, 196)",0,1,1,0
"(52, 196)",1,0,0,1
"(53, 196)",0,0,1,1
"(54, 196)",0,0,1,0
"(55, 196)",1,1,0,1
"(56, 196)",0,1,1,1
"(57, 196)",0,0,1,0
"(58, 196)",1,0,0,1
"(59, 196)",0,0,1,1
"(60, 196)",0,1,1,0
"(61, 196)",0,1,0,1
"(62, 196)",1,0,1,0
"(63, 196)",0,0,0,1
"(64, 196)",0,1,1,0
"(65, 196)",1,1,0,0
"(66, 196)",0,1,0,1
"(67, 196)",1,0,1,0
"(68, 196)",1,1,0,0
"(69, 196)",1,1,0,0
"(70, 196)",1,1,0,0
"(71, 196)",1,1,0,0
"(72, 196)",1,1,0,0
"(73, 196)",1,0,0,0
"(74, 196)",1,1,0,0
"(75, 196)",1,1,0,0
"(76, 196)",1,1,0,0
"(77, 196)",1,1,0,0
"(78, 196)",1,1,0,1
"(79, 196)",0,1,1,0
"(80, 196)",1,0,0,1
"(81, 196)",1,0,1,0
"(82, 196)",0,1,0,1
"(83, 196)",0,1,1,0
"(84, 196)",1,0,0,1
"(85, 196)",0,0,1,1
"(86, 196)",0,0,1,1
"(87, 196)",0,0,1,0
"(88, 196)",1,1,0,0
"(89, 196)",1,1,0,0
"(90, 196)",1,1,0,1
"(91, 196)",0,0,1,0
"(92, 196)",1,0,0,1
"(93, 196)",1,0,1,0
"(94, 196)",0,1,0,1
"(95, 196)",0,1,1,0
"(96, 196)",1,0,0,0
"(97, 196)",0,1,0,1
"(98, 196)",0,0,1,1
"(99, 196)",1,1,1,0
"(100, 196)",0,0,0,1
"(101, 196)",0,1,1,0
"(102, 196)",1,0,0,1
"(103, 196)",0,1,1,0
"(104, 196)",1,1,0,1
"(105, 196)",0,0,1,1
"(106, 196)",0,1,1,0
"(107, 196)",1,0,0,1
"(108, 196)",1,1,1,0
"(109, 196)",0,1,0,0
"(110, 196)",1,1,0,0
"(111, 196)",0,1,0,1
"(112, 196)",0,0,1,1
"(113, 196)",0,1,1,0
"(114, 196)",0,1,0,1
"(115, 196)",0,0,1,1
"(116, 196)",0,0,1,1
"(117, 196)",1,0,1,1
"(118, 196)",1,0,1,0
"(119, 196)",1,0,0,1
"(120, 196)",1,0,1,0
"(121, 196)",1,1,0,0
"(122, 196)",0,1,0,1
"(123, 196)",0,1,1,0
"(124, 196)",1,0,0,1
"(125, 196)",0,0,1,1
"(126, 196)",1,0,1,0
"(127, 196)",0,0,0,1
"(128, 196)",0,1,1,0
"(129, 196)",1,1,0,0
"(130, 196)",1,0,0,1
"(131, 196)",0,1,1,0
"(132, 196)",1,1,0,1
"(133, 196)",0,0,1,1
"(134, 196)",0,0,1,1
"(135, 196)",0,1,1,0
"(136, 196)",0,1,0,0
"(137, 196)",1,0,0,1
"(138, 196)",0,0,1,1
"(139, 196)",0,0,1,1
"(140, 196)",0,0,1,1
"(141, 196)",1,0,1,0
"(142, 196)",1,1,0,0
"(143, 196)",0,1,0,1
"(144, 196)",0,0,1,1
"(145, 196)",1,1,1,0
"(146, 196)",1,0,0,1
"(147, 196)",0,0,1,1
"(148, 196)",0,1,1,0
"(149, 196)",1,0,0,1
"(150, 196)",0,1,1,0
"(151, 196)",0,1,0,1
"(152, 196)",0,1,1,0
"(153, 196)",1,0,0,1
"(154, 196)",0,1,1,0
"(155, 196)",0,1,0,1
"(156, 196)",0,1,1,0
